"施設名","所在地","緯度","経度"
"守山幼稚園","滋賀県守山市勝部1-13-1","35.053833","135.991194"
"守山小学校","滋賀県守山市勝部1-13-1","35.053446","135.991119"
"生活協同組合コープしが　指定駐車場","滋賀県守山市勝部3-15-30","35.046812","135.988758"
"生涯学習・教育支援センター","滋賀県守山市勝部3-9-1","35.04795","135.986714"
"日本バイリーン㈱滋賀工場　駐車場","滋賀県守山市勝部4-1-11","35.045526","135.991193"
"東レ・ファインケミカル㈱　守山事業場","滋賀県守山市勝部6-1-1","35.049388","135.997346"
"㈱三社電機滋賀工場前庭駐車場","滋賀県守山市勝部町452-1","35.045857","135.996601"
"安全索道㈱　前庭駐車場","滋賀県守山市勝部町471-5","35.045669","135.997463"
"河西小学校","滋賀県守山市小島町1843","35.078855","135.99331"
"旭化成㈱守山製造所多目的広場他","滋賀県守山市小島町515","35.066721","136.002004"
"速野会館","滋賀県守山市水保町2236","35.100328","135.958476"
"速野幼稚園","滋賀県守山市水保町2399-1","35.101419","135.960298"
"明富中学校","滋賀県守山市水保町3045-1","35.102205","135.96632"
"㈱ローズユニバース","滋賀県守山市杉江町1465","35.076858","135.951596"
"守山中学校","滋賀県守山市石田町350","35.068302","135.98247"
"老人憩いの家","滋賀県守山市石田町735-3","35.074715","135.972832"
"玉津こども園","滋賀県守山市赤野井町39-3","35.076756","135.97134"
"玉津小学校","滋賀県守山市赤野井町9-1","35.077788","135.971507"
"ワコール流通（株）西日本流通センター南駐車場","滋賀県守山市千代町1-1","35.043681","135.999369"
"富士車輛㈱　前庭駐車場","滋賀県守山市千代町13-1","35.044756","135.999249"
"一本松会館","滋賀県守山市川田町230","35.076604","136.003699"
"物部小学校","滋賀県守山市二町町252","35.048093","135.979835"
"物部幼稚園","滋賀県守山市二町町253","35.047012","135.979578"
"鳩の森公園","滋賀県守山市播磨田町","35.070304","135.995696"
"スーパーバロー守山東店","滋賀県守山市浮気361","35.051695","135.999272"
"守山駅前東口スポーツ広場","滋賀県守山市浮気町300-14","35.051557","135.998008"
"ライズヴィル都賀山","滋賀県守山市浮気町300-24","35.051233","135.997694"
"埋蔵文化財センター","滋賀県守山市服部町1318","35.107993","135.992451"
"野洲川歴史公園サッカー場","滋賀県守山市服部町2439","35.109379","135.991936"
"速野小学校","滋賀県守山市木浜町112","35.100029","135.960453"
"玉津会館","滋賀県守山市矢島町3091","35.079264","135.970903"
"地域総合センター","滋賀県守山市矢島町3091","35.079329","135.970769"
"小津小学校","滋賀県守山市欲賀町853","35.059898","135.963028"
"小津こども園","滋賀県守山市欲賀町879","35.060318","135.963545"
"小津会館","滋賀県守山市欲賀町901-1","35.059908","135.964039"
"立入が丘小学校","滋賀県守山市立入町222","35.053813","136.003317"
"立入が丘幼稚園","滋賀県守山市立入町226-1","35.054359","136.004768"
