14．緑区,,"令和6年4月1日現在
名古屋市が設置した都市公園",,
1.都市公園,,,,
No.,名　　称,所　　在　　地,"面積
（ha）","開園
年度"
117,黒沢台西公園,緑区黒沢台五丁目,0.15 ,H2
118,大高台緑地,"緑区大高台一丁目、大高台二丁目、
　　大高台三丁目、大高町字馬ノ背、
　　字小村谷、字北銭瓶",0.74 ,H2
119,半ノ木緑道,緑区野末町,0.12 ,H2
120,野末緑道,緑区野末町,0.05 ,H2
121,横吹北公園,緑区鳴海町字横吹,0.20 ,H2
122,横吹南公園,緑区鳴海町字横吹,0.30 ,H2
123,細根南公園,緑区鳴海町字細根,0.03 ,H2
124,大形山公園,緑区鳴海町字大形山,0.21 ,H3
125,滝ノ水西公園,緑区滝ノ水五丁目,0.25 ,H3
126,滝ノ水中央北公園,緑区滝ノ水三丁目,0.20 ,H3
127,滝ノ水南公園,緑区相原郷一丁目,0.21 ,H3
128,小坂公園,緑区字小坂二丁目,0.30 ,H3
129,砂田東公園,緑区砂田一丁目,0.25 ,H3
130,大清水東公園,緑区大清水三丁目,0.14 ,H3
131,平手公園,緑区平手南一丁目,0.14 ,H3
132,梨の木公園,緑区鶴が沢一丁目,1.02 ,H3
133,藤塚西公園,緑区藤塚一丁目,0.20 ,H3
134,藤塚北公園,緑区藤塚二丁目,0.32 ,H3
135,藤塚南公園,緑区藤塚一丁目,0.22 ,H3
136,大清水北公園,緑区大清水二丁目,0.17 ,H3
137,大清水西公園,緑区大清水西,0.14 ,H3
138,水広南公園,緑区大清水五丁目,0.14 ,H3
139,八ツ松公園,緑区大清水四丁目,0.31 ,H3
140,滝ノ水川公園,緑区滝ノ水一丁目,0.60 ,H3
141,要池公園,緑区乗鞍二丁目,0.87 ,H3
142,最中公園,緑区浦里五丁目,0.63 ,H3
143,滝ノ水緑地,緑区滝ノ水二丁目,4.42 ,H3
144,通曲公園,緑区徳重二丁目,3.20 ,H4
145,鳴海公園,緑区鳴海町字尾崎山,0.40 ,H4
146,乗鞍公園,緑区乗鞍三丁目,2.53 ,H4
147,上朝日出公園,緑区旭出三丁目,1.89 ,H5
148,鍋山公園,緑区篭山一丁目,0.65 ,H5
149,汐田公園,緑区鳴海町字上汐田,0.10 ,H5
150,姥子西公園,緑区鳴海町字姥子山,0.03 ,H6
151,滝ノ水中央公園,緑区滝ノ水四丁目,2.70 ,H6
152,敷田北公園,緑区鳴海町字姥子山三丁目,0.20 ,H6
153,敷田南公園,緑区鳴海町字敷田,0.19 ,H6
154,姥子山南公園,緑区鳴海町字姥子山,0.20 ,H6
155,坊主山公園,緑区平子が丘,0.63 ,H6
156,姥子山中央公園,緑区鳴海町字敷田、字八ツ松,1.77 ,H6
157,西丸根緑地,緑区大高町字西丸根,0.05 ,H6
158,大将ケ根西公園,緑区大将ケ根一丁目,0.03 ,H6
159,諸の木北公園,緑区諸の木一丁目,1.01 ,H6
160,細口南公園,緑区細口二丁目,0.31 ,H6
161,細口西公園,緑区細口一丁目,0.23 ,H6
162,大高池上公園,緑区文久山,0.04 ,H7
163,平手北公園,緑区平手北一丁目,1.18 ,H7
164,大清水第二公園,緑区大清水五丁目,0.10 ,H7
165,相原郷公園,緑区相原郷二丁目,0.09 ,H8
166,坊主山南公園,緑区曽根三丁目,0.02 ,H9
167,平手南公園,緑区砂田二丁目,1.65 ,H9
168,大形山緑地,緑区相原郷一丁目,0.61 ,H10
169,境松公園,緑区大将ケ根一丁目,0.03 ,H10
170,桃山西公園,緑区桃山四丁目,0.04 ,H10
171,熊野西公園,緑区西神の倉一丁目,0.33 ,H10
172,熊野北公園,緑区西神の倉二丁目,0.23 ,H10
173,姥子山北公園,緑区姥子山一丁目,0.23 ,H11
174,滝ノ水東公園,緑区滝ノ水二丁目,0.05 ,H11
175,込高公園,緑区大高町字巳新田,0.15 ,H12
176,西鰌池公園,緑区緑化台,0.10 ,H12
177,森下公園,緑区鳴海町字片平,0.08 ,H12
178,小坂東公園,緑区小坂二丁目,0.05 ,H12
179,有松南公園,緑区有松南,0.75 ,H12
180,扇川公園,緑区亀が洞一丁目,1.53 ,H12
181,亀が洞第一公園,緑区亀が洞二丁目,0.15 ,H12
182,亀が洞第二公園,緑区亀が洞三丁目,0.10 ,H12
183,亀が洞第三公園,緑区亀が洞三丁目,0.10 ,H12
184,下籠池公園,緑区清水山二丁目,1.11 ,H12
185,兵庫西公園,緑区兵庫一丁目,0.10 ,H12
186,小坂北公園,緑区小坂二丁目,0.09 ,H13
187,神の倉第六公園,緑区神の倉四丁目,0.07 ,H14
188,かんのくら公園,緑区東神の倉一丁目,0.35 ,H14
