全国地方公共団体コード,ID,地方公共団体名,名称,名称_カナ,名称_英字,名称_通称,POIコード,外部識別子,外部識別子の値,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等（方書）,緯度,経度,高度の種別,高度の値,電話番号,内線番号,高度の種別,高度の値,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,法人番号,団体名,利用可能曜日,開始時間,終了時間,利用可能時間特記事項,説明,車椅子可,車椅子貸出,ツエ貸出,バリアフリートイレ,スロープ、エレベータ、エスカレータ,点字ブロック等の移動支援,点字や読上による支援,盲導犬・介助犬、聴導犬同伴,字幕,筆談対応,優先駐車場,オストメイト対応トイレ,授乳室,おむつ替えコーナー,飲食可否,ベビーカー貸出,ベビーカー利用,URL,画像,画像_ライセンス,備考
401005,000000000339,福岡県北九州市,北九州学術研究都市環境エネルギーセンター,キタキュウシュウガクジュツケンキュウトシカンキョウエネルギーセンター,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの1-2,福岡県,北九州市,若松区ひびきの,1-2,,33.8891,130.7133,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000338,福岡県北九州市,北九州学術研究都市体育施設等,キタキュウシュウガクジュツケンキュウトシタイイクシセツトウ,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの1-4,福岡県,北九州市,若松区ひびきの,1-4,,33.89,130.7119,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000337,福岡県北九州市,北九州学術研究都市情報技術高度化センター,キタキュウシュウガクジュツケンキュウトシジョウホウギジュツコウドカセンター,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの2-5,福岡県,北九州市,若松区ひびきの,2-5,,33.8886,130.7105,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000336,福岡県北九州市,北九州学術研究都市事業化支援センター,キタキュウシュウガクジュツケンキュウトシジギョウカシエンセンター,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの1-8,福岡県,北九州市,若松区ひびきの,1-8,,33.8878,130.7109,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000335,福岡県北九州市,北九州学術研究都市産学連携センター,キタキュウシュウガクジュツケンキュウトシサンガクレンケイセンター,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの2-1,福岡県,北九州市,若松区ひびきの,2-1,,33.8904,130.7108,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000334,福岡県北九州市,北九州学術研究都市共同研究開発センター,キタキュウシュウガクジュツケンキュウトシキョウドウケンキュウカイハツセンター,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの1-5,福岡県,北九州市,若松区ひびきの,1-5,,33.8892,130.7114,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000333,福岡県北九州市,北九州学術研究都市技術開発交流センター,キタキュウシュウガクジュツケンキュウトシギジュツカイハツコウリュウセンター,,,1513,,,401030,0073000,福岡県北九州市若松区ひびきの北8-1,福岡県,北九州市,若松区ひびきの北,8-1,,33.8915,130.7107,,,,,,,,,,,,8080138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000332,福岡県北九州市,北九州学術研究都市学術情報センター,キタキュウシュウガクジュツケンキュウトシガクジュツジョウホウセンター,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの1-3,福岡県,北九州市,若松区ひびきの,1-3,,33.8908,130.7116,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000331,福岡県北九州市,北九州学術研究都市会議場,キタキュウシュウガクジュツケンキュウトシカイギジョウ,,,1513,,,401030,0072000,福岡県北九州市若松区ひびきの2-3,福岡県,北九州市,若松区ひびきの,2-3,,33.8897,130.7109,,,,,,,,,,,,8080135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000330,福岡県北九州市,科学館分館,カガクカンブンカン,,,1009,,,401081,0052002,福岡県北九州市八幡東区東田二丁目2-11,福岡県,北九州市,八幡東区東田二丁目,2-11,,33.8689,130.806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000329,福岡県北九州市,起業家支援工場,キギョウカシエンコウジョウ,,,407,,,401099,0175000,福岡県北九州市八幡西区夕原町8-2,福岡県,北九州市,八幡西区夕原町,8-2,,33.8691,130.739,,,,,,,,,,,,8070813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000328,福岡県北九州市,北九州テレワークセンター　COMPASS小倉,キタキュウシュウテレワークセンター コンパスコクラ,,,406,,,401064,0004003,福岡県北九州市小倉北区浅野三丁目8-1,福岡県,北九州市,小倉北区浅野三丁目,8-1,,33.8906,130.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000327,福岡県北九州市,商工貿易会館,ショウコウボウエキカイカン,,,405,,,401064,0095000,福岡県北九州市小倉北区古船場町1-35,福岡県,北九州市,小倉北区古船場町,1-35,,33.8801,130.8804,,,,,,,,,,,,8020082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000326,福岡県北九州市,北九州国際展示場　西日本総合展示場新館,キタキュウシュウコクサイテンジジョウ　ニシニホンソウゴウテンジジョウシンカン,,,1017,,,401064,0004003,福岡県北九州市小倉北区浅野三丁目8-1,福岡県,北九州市,小倉北区浅野三丁目,8-1,,33.8906,130.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000318,福岡県北九州市,石峰山観光地建物,イシミネヤマカンコウチタテモノ,,,299,,,401030,0020000,福岡県北九州市若松区大字修多羅,福岡県,北九州市,若松区大字修多羅,,,33.9021,130.7675,,,,,,,,,,,,8080053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000315,福岡県北九州市,めかり公園観光資料館,メカリコウエンカンコウシリョウカン,,,803,,,401013,0020000,福岡県北九州市門司区大字門司1-1,福岡県,北九州市,門司区大字門司,1-1,,33.9596,130.9637,,,,,,,,,,,,8010855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000307,福岡県北九州市,皿倉山頂施設,サラクラサンチョウシセツ,,,299,,,401081,0010000,福岡県北九州市八幡東区大字尾倉1446-1,福岡県,北九州市,八幡東区大字尾倉,1446-1,,33.8432,130.7933,,,,,,,,,,,,8050057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000306,福岡県北九州市,皿倉山ビジターセンター,サラクラヤマビジターセンター,,,205,,,401081,0009000,福岡県北九州市八幡東区大字大蔵1-1,福岡県,北九州市,八幡東区大字大蔵,1-1,,33.8451,130.7943,,,,,,,,,,,,8050048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000303,福岡県北九州市,小倉城,コクラジョウ,,,607,,,401064,0057000,福岡県北九州市小倉北区城内2-1,福岡県,北九州市,小倉北区城内,2-1,,33.8844,130.8743,,,,,,,,,,,,8030813,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000302,福岡県北九州市,北九州市旧九州鉄道本社（九州鉄道記念館）,キタキュウシュウシキュウキュウシュウテツドウホンシャ（キュウシュウテツドウキネンカン）,,,803,,,401013,0036002,福岡県北九州市門司区清滝二丁目3-29,福岡県,北九州市,門司区清滝二丁目,3-29,,33.9431,130.9618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000301,福岡県北九州市,門司港レトロ展望室,モジコウレトロテンボウシツ,,,610,,,401013,0089000,福岡県北九州市門司区東港町1-32,福岡県,北九州市,門司区東港町,1-32,,33.9485,130.9642,,,,,,,,,,,,8010853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000298,福岡県北九州市,旧門司三井倶楽部,キュウモジミツイクラブ,,,610,,,401013,0105000,福岡県北九州市門司区港町7-1,福岡県,北九州市,門司区港町,7-1,,33.9457,130.9626,,,,,,,,,,,,8010852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000297,福岡県北九州市,旧大阪商船,キュウオオサカショウセン,,,610,,,401013,0105000,福岡県北九州市門司区港町7-18,福岡県,北九州市,門司区港町,7-18,,33.9461,130.9623,,,,,,,,,,,,8010852,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000296,福岡県北九州市,関門海峡ミュージアム,カンモンカイキョウミュージアム,,,1009,,,401013,0079001,福岡県北九州市門司区西海岸一丁目3-3,福岡県,北九州市,門司区西海岸一丁目,3-3,,33.944,130.9567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000205,福岡県北九州市,大連友好記念館,ダイレンユウコウキネンカン,,,610,,,401013,0089000,福岡県北九州市門司区東港町1-12,福岡県,北九州市,門司区東港町,1-12,,33.9481,130.9642,,,,,,,,,,,,8010853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000167,福岡県北九州市,北九州国際会議場,キタキュウシュウコクサイカイギジョウ,,,1399,,,401064,0004003,福岡県北九州市小倉北区浅野三丁目9-30,福岡県,北九州市,小倉北区浅野三丁目,9-30,,33.8902,130.8883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005208,福岡県北九州市,北九州市響灘ビオトープ,キタキュウシュウシヒビキナダビオトープ,,,299,,,401030,0075001,福岡県北九州市若松区響町一丁目126-1,福岡県,北九州市,若松区響町一丁目,126-1,,33.9361,130.799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000002025,福岡県北九州市,北九州市環境・コミュニティセンター,キタキュウシュウシカンキョウ・コミュニティセンター,,,1305,,,401030,0080002,福岡県北九州市若松区本町二丁目9-4,福岡県,北九州市,若松区本町二丁目,9-4,,33.9034,130.8094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000001351,福岡県北九州市,恒見集会所,ツネミシュウカイジョ,,,1309,,,401013,0073000,福岡県北九州市門司区恒見町1-21,福岡県,北九州市,門司区恒見町,1-21,,33.866,130.9751,,,,,,,,,,,,8000116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000001348,福岡県北九州市,吉志地元集会所,キシジモトシュウカイジョ,,,1309,,,401013,0032003,福岡県北九州市門司区吉志三丁目803-2,福岡県,北九州市,門司区吉志三丁目,803-2,,33.8652,130.9677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000001346,福岡県北九州市,浦中集会所,ウラナカシュウカイジョ,,,1309,,,401013,0055003,福岡県北九州市門司区新門司三丁目1-12,福岡県,北九州市,門司区新門司三丁目,1-12,,33.855,130.9864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000001345,福岡県北九州市,井ノ浦集会所,イノウラシュウカイジョ,,,1309,,,401013,0017000,福岡県北九州市門司区大字恒見12-4,福岡県,北九州市,門司区大字恒見,12-4,,33.8482,130.9766,,,,,,,,,,,,8000117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000346,福岡県北九州市,北九州市エコタウンセンター,キタキュウシュウシエコタウンセンター,,,809,,,401030,0041000,福岡県北九州市若松区向洋町10-20,福岡県,北九州市,若松区向洋町,10-20,,33.9275,130.7976,,,,,,,,,,,,8080002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000185,福岡県北九州市,北九州市環境ミュージアム,キタキュウシュウシカンキョウミュージアム,,,809,,,401081,0052002,福岡県北九州市八幡東区東田二丁目2-6,福岡県,北九州市,八幡東区東田二丁目,2-6,,33.8678,130.8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005103,福岡県北九州市,戸畑中央Y・Y児童クラブ,トバタチュウオウワイ・ワイジドウクラブ,,,1404,,,401056,0020002,福岡県北九州市戸畑区新池二丁目1-28,福岡県,北九州市,戸畑区新池二丁目,1-28,,33.897433,130.829223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005094,福岡県北九州市,あそか学童保育クラブ,アソカガクドウホイククラブ,,,1404,,,401099,0061001,福岡県北九州市八幡西区楠橋下方一丁目1-13,福岡県,北九州市,八幡西区楠橋下方一丁目,1-13,,33.792675,130.728765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005088,福岡県北九州市,大蔵学童保育クラブ,オオクラガクドウホイククラブ,,,1404,,,401081,0015003,福岡県北九州市八幡東区大蔵三丁目2-18,福岡県,北九州市,八幡東区大蔵三丁目,2-18,,33.8586,130.819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005086,福岡県北九州市,若松中央児童クラブ,ワカマツチュウオウジドウクラブ,,,1404,,,401030,0029000,福岡県北九州市若松区大井戸町1-29,福岡県,北九州市,若松区大井戸町,1-29,,33.9071,130.8062,,,,,,,,,,,,8080033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005081,福岡県北九州市,吉田放課後児童クラブ,ヨシダホウカゴジドウクラブ,,,1404,,,401072,0097001,福岡県北九州市小倉南区中吉田一丁目3-1,福岡県,北九州市,小倉南区中吉田一丁目,3-1,,33.8465,130.9494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005069,福岡県北九州市,足原学童保育クラブ,アシハラガクドウホイククラブ,,,1404,,,401064,0006002,福岡県北九州市小倉北区足原二丁目8-2,福岡県,北九州市,小倉北区足原二丁目,8-2,,33.867,130.8947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005068,福岡県北九州市,花かご学童保育クラブ,ハナカゴガクドウホイククラブ,,,1404,,,401013,0031001,福岡県北九州市門司区上馬寄一丁目5-2,福岡県,北九州市,門司区上馬寄一丁目,5-2,,33.8903,130.9279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005067,福岡県北九州市,大里柳Ｙ・Ｙ児童クラブ,ダイリヤナギワイワイジドウクラブ,,,1404,,,401013,0096002,福岡県北九州市門司区不老町二丁目1-1,福岡県,北九州市,門司区不老町二丁目,1-1,,33.8998,130.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000005064,福岡県北九州市,白野江学童クラブ,シラノエガクドウクラブ,,,1404,,,401013,0051001,福岡県北九州市門司区白野江一丁目7-18,福岡県,北九州市,門司区白野江一丁目,7-18,,33.9336,131.0054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000003007,福岡県北九州市,ユースステーション,ユースステーション,,,1099,,,401099,0067003,福岡県北九州市八幡西区黒崎三丁目3-15,福岡県,北九州市,八幡西区黒崎三丁目,3-15,,33.8664,130.7643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000002039,福岡県北九州市,ひびきの児童クラブ,ヒビキノジドウクラブ,,,1404,,,401030,0073000,福岡県北九州市若松区ひびきの北8-27,福岡県,北九州市,若松区ひびきの北,8-27,,33.8929,130.7107626,,,,,,,,,,,,8080138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000002038,福岡県北九州市,八幡小学校放課後児童クラブ,ヤハタショウガッコウホウカゴジドウクラブ,,,1404,,,401081,0040003,福岡県北九州市八幡東区中央三丁目9-1,福岡県,北九州市,八幡東区中央三丁目,9-1,,33.86635923,130.8126317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000002037,福岡県北九州市,祝町学童保育クラブ,イワイマチガクドウホイククラブ,,,1404,,,401081,0005001,福岡県北九州市八幡東区祝町一丁目12-23,福岡県,北九州市,八幡東区祝町一丁目,12-23,,33.86218,130.82751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000002026,福岡県北九州市,くずはらっこ放課後児童クラブ,クズハラッコホウカゴジドウクラブ,,,1404,,,401072,0053004,福岡県北九州市小倉南区葛原四丁目1-24,福岡県,北九州市,小倉南区葛原四丁目,1-24,,33.8439,130.9154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000935,福岡県北九州市,母子・父子福祉センター,ボシ・フシフクシセンター,,,1499,,,401056,0018000,福岡県北九州市戸畑区汐井町1-6ウェルとばた4階,福岡県,北九州市,戸畑区汐井町,1-6,ウェルとばた4階,33.8973,130.8222,,,,,,,,,,,,8040067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000736,福岡県北九州市,子育てふれあい交流プラザ,コソダテフレアイコウリュウプラザ,,,1099,,,401064,0004003,福岡県北九州市小倉北区浅野三丁目8-1AIMビル3階,福岡県,北九州市,小倉北区浅野三丁目,8-1,AIMビル3階,33.8906,130.8864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000735,福岡県北九州市,子どもの館,コドモノヤカタ,,,1099,,,401099,0067003,福岡県北九州市八幡西区黒崎三丁目3-15COMCITY 7階,福岡県,北九州市,八幡西区黒崎三丁目,3-15,COMCITY 7階,33.8664,130.7646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000734,福岡県北九州市,かなだ教育支援室,カナダキョウイクシエンシツ,,,1599,,,401064,0078000,福岡県北九州市小倉北区田町14-24,福岡県,北九州市,小倉北区田町,14-24,,33.8804,130.8677,,,,,,,,,,,,8030817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000733,福岡県北九州市,子ども総合センター,コドモソウゴウセンター,,,1406,,,401056,0018000,福岡県北九州市戸畑区汐井町1-6,福岡県,北九州市,戸畑区汐井町,1-6,,33.8973,130.8222,,,,,,,,,,,,8040067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000732,福岡県北九州市,夜宮児童館,ヨミヤジドウカン,,,1403,,,401056,0047003,福岡県北九州市戸畑区夜宮三丁目5-1,福岡県,北九州市,戸畑区夜宮三丁目,5-1,,33.8836,130.8342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000731,福岡県北九州市,牧山児童館,マキヤマジドウカン,,,1403,,,401056,0043002,福岡県北九州市戸畑区丸町二丁目15-63,福岡県,北九州市,戸畑区丸町二丁目,15-63,,33.8917,130.8184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000729,福岡県北九州市,中原児童館,ナカバルジドウカン,,,1403,,,401056,0031003,福岡県北九州市戸畑区中原西三丁目8-14,福岡県,北九州市,戸畑区中原西三丁目,8-14,,33.8984,130.8442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000728,福岡県北九州市,小嶺児童館,コミネジドウカン,,,1403,,,401099,0074002,福岡県北九州市八幡西区小嶺二丁目3-22,福岡県,北九州市,八幡西区小嶺二丁目,3-22,,33.8189,130.754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000727,福岡県北九州市,黒崎児童館,クロサキジドウカン,,,1403,,,401099,0165000,福岡県北九州市八幡西区南八千代町13-16,福岡県,北九州市,八幡西区南八千代町,13-16,,33.8595,130.772,,,,,,,,,,,,8060024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000726,福岡県北九州市,楠橋児童館,クスバシジドウカン,,,1403,,,401099,0159001,福岡県北九州市八幡西区真名子一丁目1-15,福岡県,北九州市,八幡西区真名子一丁目,1-15,,33.7874,130.7264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000725,福岡県北九州市,香月児童館,カツキジドウカン,,,1403,,,401099,0048001,福岡県北九州市八幡西区香月中央一丁目7-1,福岡県,北九州市,八幡西区香月中央一丁目,7-1,,33.8027,130.7332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000724,福岡県北九州市,折尾児童館,オリオジドウカン,,,1403,,,401099,0124002,福岡県北九州市八幡西区則松二丁目9-20,福岡県,北九州市,八幡西区則松二丁目,9-20,,33.8584,130.7155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000723,福岡県北九州市,永犬丸児童館,エイノマルジドウカン,,,1403,,,401099,0173003,福岡県北九州市八幡西区八枝三丁目7-13,福岡県,北九州市,八幡西区八枝三丁目,7-13,,33.844,130.7278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000722,福岡県北九州市,穴生児童館,アノオジドウカン,,,1403,,,401099,0008001,福岡県北九州市八幡西区穴生一丁目14-13,福岡県,北九州市,八幡西区穴生一丁目,14-13,,33.8596,130.7441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000721,福岡県北九州市,浅川児童館,アサカワジドウカン,,,1403,,,401099,0006002,福岡県北九州市八幡西区浅川日の峯二丁目1-9,福岡県,北九州市,八幡西区浅川日の峯二丁目,1-9,,33.8812,130.699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000720,福岡県北九州市,西本町児童館,ニシホンマチジドウカン,,,1403,,,401081,0046004,福岡県北九州市八幡東区西本町四丁目15-21,福岡県,北九州市,八幡東区西本町四丁目,15-21,,33.8658,130.7921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000717,福岡県北九州市,枝光児童館,エダミツジドウカン,,,1403,,,401081,0057001,福岡県北九州市八幡東区日の出一丁目1-14,福岡県,北九州市,八幡東区日の出一丁目,1-14,,33.8746,130.8166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000716,福岡県北九州市,藤ノ木児童館,フジノキジドウカン,,,1403,,,401030,0006000,福岡県北九州市若松区赤島町20-13,福岡県,北九州市,若松区赤島町,20-13,,33.8948,130.7829,,,,,,,,,,,,8080073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000715,福岡県北九州市,深町児童館,フカマチジドウカン,,,1403,,,401030,0076001,福岡県北九州市若松区深町一丁目2-14,福岡県,北九州市,若松区深町一丁目,2-14,,33.9121,130.7992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000714,福岡県北九州市,高塔児童館,タカトウジドウカン,,,1403,,,401030,0063001,福岡県北九州市若松区白山一丁目11-16,福岡県,北九州市,若松区白山一丁目,11-16,,33.9011,130.804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000713,福岡県北九州市,高須児童館,タカスジドウカン,,,1403,,,401030,0051004,福岡県北九州市若松区高須東四丁目13-18,福岡県,北九州市,若松区高須東四丁目,13-18,,33.8916,130.6939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000712,福岡県北九州市,若園児童館,ワカゾノジドウカン,,,1403,,,401072,0128002,福岡県北九州市小倉南区若園二丁目16-32,福岡県,北九州市,小倉南区若園二丁目,16-32,,33.8496,130.8891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000711,福岡県北九州市,横代児童館,ヨコシロジドウカン,,,1403,,,401072,0123004,福岡県北九州市小倉南区横代北町四丁目11-23,福岡県,北九州市,小倉南区横代北町四丁目,11-23,,33.8314,130.8956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000710,福岡県北九州市,南曽根児童館,ミナミソネジドウカン,,,1403,,,401072,0051003,福岡県北九州市小倉南区朽網西三丁目6-40,福岡県,北九州市,小倉南区朽網西三丁目,6-40,,33.8092,130.9464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000709,福岡県北九州市,蜷田児童館,ニナタジドウカン,,,1403,,,401072,0125002,福岡県北九州市小倉南区横代東町二丁目1-1,福岡県,北九州市,小倉南区横代東町二丁目,1-1,,33.8373,130.9041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000708,福岡県北九州市,徳力南児童館,トクリキミナミジドウカン,,,1403,,,401072,0085006,福岡県北九州市小倉南区徳力六丁目3-1,福岡県,北九州市,小倉南区徳力六丁目,3-1,,33.8273,130.8635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000707,福岡県北九州市,徳力児童館,トクリキジドウカン,,,1403,,,401072,0115002,福岡県北九州市小倉南区南方二丁目11-18,福岡県,北九州市,小倉南区南方二丁目,11-18,,33.8342,130.8618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000706,福岡県北九州市,菅生児童館,スガオジドウカン,,,1403,,,401072,0082002,福岡県北九州市小倉南区徳吉西二丁目5-1,福岡県,北九州市,小倉南区徳吉西二丁目,5-1,,33.813521,130.856012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000705,福岡県北九州市,葛原児童館,クズハラジドウカン,,,1403,,,401072,0056003,福岡県北九州市小倉南区葛原本町三丁目6-12,福岡県,北九州市,小倉南区葛原本町三丁目,6-12,,33.8432,130.9227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000704,福岡県北九州市,北方児童館,キタガタジドウカン,,,1403,,,401072,0049003,福岡県北九州市小倉南区北方三丁目1-1,福岡県,北九州市,小倉南区北方三丁目,1-1,,33.848666,130.875199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000703,福岡県北九州市,山田児童館,ヤマダジドウカン,,,1403,,,401064,0071001,福岡県北九州市小倉北区高尾一丁目5-27,福岡県,北九州市,小倉北区高尾一丁目,5-27,,33.8662,130.8599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000702,福岡県北九州市,南小倉児童館,ミナミコクラジドウカン,,,1403,,,401064,0063001,福岡県北九州市小倉北区新高田一丁目10-3,福岡県,北九州市,小倉北区新高田一丁目,10-3,,33.8666,130.8662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000701,福岡県北九州市,長浜児童館,ナガハマジドウカン,,,1403,,,401064,0086000,福岡県北九州市小倉北区長浜町2-22,福岡県,北九州市,小倉北区長浜町,2-22,,33.8857,130.89,,,,,,,,,,,,8020013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000700,福岡県北九州市,中島児童館,ナカシマジドウカン,,,1403,,,401064,0059000,福岡県北九州市小倉北区昭和町2-16,福岡県,北九州市,小倉北区昭和町,2-16,,33.8749,130.8773,,,,,,,,,,,,8020075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000699,福岡県北九州市,新政町児童館,シンセイマチジドウカン,,,1403,,,401064,0025005,福岡県北九州市小倉北区片野五丁目9-15,福岡県,北九州市,小倉北区片野五丁目,9-15,,33.8626,130.8796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401005,000000000698,福岡県北九州市,下富野児童館,シモトミノジドウカン,,,1403,,,401064,0055005,福岡県北九州市小倉北区下富野五丁目17-17,福岡県,北九州市,小倉北区下富野五丁目,17-17,,33.8786,130.8978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
